team_id,team_name,team_short_name,unavailable,event_id,fixture_id,fixture_difficulty,is_home,kickoff_time,started,Attack_Strength,team_score,Form,Numerical_Form,Win_percentage,Strength,Defence_Strength,Home_Form,Home_Numerical_Form,Home_Win_percentage,Home_Strength,Home_Defence_Strength,Home_Attack_Strength,Away_Form,Away_Numerical_Form,Away_Win_percentage,Away_Strength,Away_Defence_Strength,Away_Attack_Strength
1,Arsenal,ARS,False,5,43.0,2.0,False,2023-09-17 15:30:00+00:00,True,0.8219259848786311,1.0,WWDWW,0.7419689119170985,80.0,0.8149606299212598,0.817868246079833,,,,,,,WW,0.8848351648351648,100.0,0.9620130320255096,0.9618978367569531,0.9344487737795095
16,Nott'm Forest,NFO,False,5,47.0,2.0,True,2023-09-18 18:45:00+00:00,True,0.5121368881814565,1.0,LWLWD,0.5440414507772021,40.0,0.4672301991662807,0.4721219960514671,WD,0.5514092894005558,50.0,0.5082433200682206,0.511701776991999,0.5094124358243012,,,,,,
6,Burnley,BUR,False,5,47.0,2.0,False,2023-09-18 18:45:00+00:00,True,0.1917528849980104,1.0,LLLD,0.32772020725388606,0.0,0.10985988883742476,0.11312319876551616,,,,,,,D,0.5129670329670329,0.0,0.17426868154720646,0.17789492819487362,0.2949805179922072
20,Wolves,WOL,False,6,58.0,2.0,False,2023-09-23 14:00:00+00:00,True,0.28611221647433355,1.0,LWLLD,0.3533678756476684,16.666666666666664,0.23772579898100973,0.24238091996278394,,,,,,,LWLD,0.4404395604395604,25.0,0.3086094551504229,0.3158698418469369,0.3396745358698144
16,Nott'm Forest,NFO,False,6,59.0,5.0,False,2023-09-23 14:00:00+00:00,True,0.4554317548746518,0.0,WLWDL,0.4435233160621762,33.33333333333333,0.40690134321445115,0.41126012662536593,,,,,,,LLWL,0.39428571428571424,25.0,0.31318452793567175,0.3169605526267951,0.35136374054549624
13,Man City,MCI,False,6,59.0,2.0,True,2023-09-23 14:00:00+00:00,True,1.0,2.0,WWWWW,0.8673575129533679,100.0,0.9999999999999999,1.0,WWW,0.8848749503771338,100.0,0.9533826037521319,0.9540019777651254,0.9182354059707167,,,,,,
12,Luton,LUT,False,6,58.0,2.0,True,2023-09-23 14:00:00+00:00,True,0.16235575009948275,1.0,LLLLD,0.2849740932642487,0.0,0.09691987031032888,0.1035922572446502,LD,0.28642318380309645,0.0,0.08271745309835132,0.0912019418057595,0.13148887621220762,,,,,,
10,Fulham,FUL,False,6,56.0,2.0,False,2023-09-23 14:00:00+00:00,True,0.44488658973338646,0.0,LDLWD,0.49430051813471504,33.33333333333333,0.40134321445113474,0.40749313545283317,,,,,,,WDLD,0.44175824175824174,25.0,0.3065298766116734,0.3130339938193055,0.33761173504469405
8,Crystal Palace,CRY,False,6,56.0,2.0,True,2023-09-23 14:00:00+00:00,True,0.4188221249502587,0.0,LDWLD,0.4455958549222798,33.33333333333333,0.38733209819360814,0.3938321192729253,LWD,0.5494243747518857,33.33333333333333,0.38885730528709483,0.39872943573761643,0.41528807758128916,,,,,,
4,Brentford,BRE,False,6,52.0,2.0,True,2023-09-23 16:30:00+00:00,True,0.27536808595304424,1.0,WDDLL,0.3243523316062177,16.666666666666664,0.23147290412227883,0.23561849002655047,DDDL,0.3117308455736403,0.0,0.09081864695849914,0.09547211650834556,0.15216771249286934,,,,,,
9,Everton,EVE,False,6,52.0,3.0,False,2023-09-23 16:30:00+00:00,True,0.33664942300039796,3.0,LLDLW,0.42383419689119173,16.666666666666664,0.26887447892542843,0.2761476842081376,,,,,,,LDW,0.6413186813186813,33.33333333333333,0.43102731179814224,0.43632066896927824,0.49392619757047906
14,Man Utd,MUN,False,6,54.0,2.0,False,2023-09-23 19:00:00+00:00,True,0.5087544767210506,1.0,LWLLW,0.4601036269430052,50.0,0.5068318666049098,0.5089749699321487,,,,,,,LLW,0.5059340659340659,33.33333333333333,0.3861084153611534,0.3893473913833848,0.41966536786614717
6,Burnley,BUR,False,6,54.0,3.0,True,2023-09-23 19:00:00+00:00,True,0.15459610027855164,0.0,LLLDL,0.24663212435233167,0.0,0.09031959240389072,0.09424285746703885,LLLL,0.10629217943628422,0.0,0.03112563956793632,0.03344221030235833,0.050912721049629184,,,,,,
1,Arsenal,ARS,False,6,51.0,3.0,True,2023-09-24 13:00:00+00:00,True,0.7658177477118981,2.0,WDWWD,0.7336787564766839,66.66666666666666,0.7259147753589624,0.7296389588581023,WDWD,0.6079793568876538,50.0,0.527003979533826,0.5321536663570166,0.5393610952652595,,,,,,
7,Chelsea,CHE,False,6,55.0,3.0,True,2023-09-24 13:00:00+00:00,True,0.2727815360127338,0.0,LWLDL,0.31295336787564765,16.666666666666664,0.23402037980546547,0.24183629473302018,DWLL,0.25962683604604997,25.0,0.2541216600341103,0.263469779149561,0.2413006274957216,,,,,,
18,Spurs,TOT,False,6,51.0,4.0,False,2023-09-24 13:00:00+00:00,True,0.7976522085157183,2.0,WWWWD,0.7544041450777201,66.66666666666666,0.7415470125057897,0.7425738080649918,,,,,,,DWWD,0.6659340659340659,50.0,0.5660612782476085,0.5655335393564805,0.6140270456108183
2,Aston Villa,AVL,False,6,55.0,3.0,False,2023-09-24 13:00:00+00:00,True,0.7707918822124951,1.0,WWLWW,0.738860103626943,66.66666666666666,0.7259147753589624,0.7269158327092835,,,,,,,LWLW,0.6197802197802198,50.0,0.5398585886593651,0.5388111252499544,0.5707082282832914
19,West Ham,WHU,False,6,57.0,4.0,False,2023-09-24 13:00:00+00:00,True,0.5393951452447274,1.0,WWWLL,0.4580310880829016,50.0,0.5223483094025011,0.5218644337032247,,,,,,,DWWL,0.5156043956043956,50.0,0.5153195619021212,0.5157971277949464,0.524639009855604
3,Bournemouth,BOU,False,6,53.0,3.0,False,2023-09-24 13:00:00+00:00,True,0.1866295264623956,1.0,LLDDL,0.3015544041450777,0.0,0.11150995831403429,0.1187056073705948,,,,,,,LDL,0.25274725274725274,0.0,0.08553999722722862,0.08743864751863296,0.14462525785010316
5,Brighton,BHA,False,6,53.0,2.0,True,2023-09-24 13:00:00+00:00,True,0.8694787107043376,3.0,WLWWW,0.7720207253886011,83.33333333333334,0.8505094951366373,0.8474595502303311,WLWW,0.6928344581183009,75.0,0.7210062535531552,0.7195918611968475,0.7026525955504848,,,,,,
11,Liverpool,LIV,False,6,57.0,2.0,True,2023-09-24 13:00:00+00:00,True,0.927974532431357,3.0,WWWWW,0.8839378238341968,83.33333333333334,0.8880268642890228,0.890076474459346,WWW,0.9186184994045256,100.0,0.9607731665719158,0.9619430044050223,0.9305951701844455,,,,,,
17,Sheffield Utd,SHU,False,6,60.0,4.0,True,2023-09-24 15:30:00+00:00,True,0.13828093911659378,0.0,LLDLL,0.1968911917098446,0.0,0.07989810097267255,0.08203417523316768,LLDL,0.18370385073441836,0.0,0.06011938601478112,0.06187258398010248,0.10225328009127208,,,,,,
15,Newcastle,NEW,False,6,60.0,2.0,False,2023-09-24 15:30:00+00:00,True,0.5773975328292877,8.0,LLLWW,0.5481865284974093,50.0,0.5433070866141733,0.5432409739714525,,,,,,,LLW,0.5305494505494506,33.33333333333333,0.4049632607791488,0.39967278676604245,0.4655053862021545
2,Aston Villa,AVL,False,7,61.0,3.0,True,2023-09-30 11:30:00+00:00,True,0.8510886248649878,6.0,WLWWW,0.8269430051813471,71.42857142857143,0.7908423211804406,0.7908444608696497,WWW,0.9761810242159588,100.0,0.9874928936895965,0.9860657457073507,0.9809849781327249,,,,,,
5,Brighton,BHA,False,7,61.0,3.0,False,2023-09-30 11:30:00+00:00,True,0.7286396452731511,1.0,LWWWL,0.6113989637305699,71.42857142857143,0.7175941242638788,0.7124054605162917,,,,,,,WWL,0.5094505494505495,66.66666666666666,0.6256758630250936,0.608652972186875,0.6231950492780197
13,Man City,MCI,False,7,70.0,2.0,False,2023-09-30 14:00:00+00:00,True,0.8334375532942983,1.0,WWWWL,0.7015544041450777,85.71428571428571,0.8435949182822734,0.8431933192638481,,,,,,,WWWL,0.5459340659340659,75.0,0.684597254956329,0.6796218869296491,0.6449690579876233
20,Wolves,WOL,False,7,70.0,5.0,True,2023-09-30 14:00:00+00:00,True,0.4724006594281167,2.0,WLLDW,0.5129533678756477,28.57142857142857,0.3957685436379276,0.4007371891502874,LLW,0.5017864231838031,33.33333333333333,0.3922683342808413,0.3933355308501393,0.4343030994485644,,,,,,
19,West Ham,WHU,False,7,69.0,2.0,True,2023-09-30 14:00:00+00:00,True,0.6018418509465068,2.0,WWLLW,0.5481865284974093,57.14285714285714,0.5892112750612056,0.5900852273648244,WLW,0.6367606192933704,66.66666666666666,0.6480955088118248,0.6475982140181593,0.6358623312416809,,,,,,
17,Sheffield Utd,SHU,False,7,69.0,3.0,False,2023-09-30 14:00:00+00:00,True,0.06344153260189878,0.0,LDLLL,0.09015544041450785,0.0,0.037169986104678115,0.03863921496163314,,,,,,,LLL,0.08571428571428569,0.0,0.03507555802024122,0.036538811125249954,0.057529223011689196
15,Newcastle,NEW,False,7,66.0,2.0,True,2023-09-30 14:00:00+00:00,True,0.7088568017736343,2.0,LLWWW,0.7191709844559585,57.14285714285714,0.6504995699067029,0.6529116377982876,WLWW,0.7434497816593887,75.0,0.7380613985218875,0.739931377543376,0.7268967484312607,,,,,,
14,Man Utd,MUN,False,7,65.0,2.0,True,2023-09-30 14:00:00+00:00,True,0.4153544426126997,0.0,WLLWL,0.3606217616580311,42.857142857142854,0.4236088136041818,0.4261400659385546,WWLL,0.2611155220325526,50.0,0.4174246731097214,0.4206796320158221,0.35039931545921277,,,,,,
12,Luton,LUT,False,7,63.0,2.0,False,2023-09-30 14:00:00+00:00,True,0.3324711500198966,2.0,LLLDW,0.4373056994818653,16.666666666666664,0.26528485409911995,0.27179068237002746,,,,,,,LLLW,0.49186813186813183,25.0,0.3206710106751699,0.32634066533357564,0.36374054549621826
3,Bournemouth,BOU,False,7,62.0,4.0,True,2023-09-30 14:00:00+00:00,True,0.13626286169063728,0.0,LDDLL,0.1958549222797928,0.0,0.08153576391186397,0.08637172617021484,DLDL,0.2090115125049623,0.0,0.07248436611711201,0.07962752090138145,0.11437535653166,,,,,,
9,Everton,EVE,False,7,63.0,2.0,True,2023-09-30 14:00:00+00:00,True,0.2563242567221875,1.0,LDLWL,0.3243523316062176,14.285714285714285,0.21195328525110832,0.21795058822766633,LLLL,0.03483525208416033,0.0,0.01151222285389425,0.016923376584459554,0.010981175128351367,,,,,,
8,Crystal Palace,CRY,False,7,65.0,4.0,False,2023-09-30 14:00:00+00:00,True,0.5932294923540448,1.0,DWLDW,0.627979274611399,42.857142857142854,0.5291140078078476,0.5373214164146154,,,,,,,WDLW,0.5828571428571429,50.0,0.5348676001663664,0.5413197600436284,0.5487050194820078
6,Burnley,BUR,False,7,66.0,4.0,False,2023-09-30 14:00:00+00:00,True,0.08794269797055318,0.0,LLDLL,0.11295336787564769,0.0,0.05233904585456231,0.05489368461660654,,,,,,,DL,0.1569230769230769,0.0,0.06696242894773326,0.0699145609889111,0.1093284437313775
1,Arsenal,ARS,False,7,62.0,2.0,False,2023-09-30 14:00:00+00:00,True,0.8370189301347282,4.0,DWWDW,0.8321243523316062,71.42857142857143,0.7866240984582809,0.7907147881958965,,,,,,,WWW,1.0,100.0,1.0,0.9999999999999999,1.0
11,Liverpool,LIV,False,7,68.0,3.0,False,2023-09-30 16:30:00+00:00,True,0.7826161105110568,1.0,WWWWL,0.7139896373056995,71.42857142857143,0.7539700919737974,0.7551585410527476,,,,,,,DWWL,0.5221978021978022,50.0,0.5157354776098712,0.5130703508453008,0.530827412330965
18,Spurs,TOT,False,7,68.0,4.0,True,2023-09-30 16:30:00+00:00,True,0.8822124950258656,2.0,WWWDW,0.8632124352331605,71.42857142857143,0.8109409117977899,0.8132778334289669,WWW,1.0,100.0,1.0,1.0,1.0000000000000002,,,,,,
16,Nott'm Forest,NFO,False,7,67.0,3.0,True,2023-10-01 13:00:00+00:00,True,0.3930134727985902,1.0,LWDLD,0.41658031088082903,28.57142857142857,0.3510553827830345,0.35627242932028824,WDD,0.5256053989678444,33.33333333333333,0.3911313246162592,0.39827994366366004,0.42289408632819925,,,,,,
4,Brentford,BRE,False,7,67.0,2.0,False,2023-10-01 13:00:00+00:00,True,0.24404525041214264,1.0,DDLLD,0.2911917098445596,14.285714285714285,0.20381459670482366,0.20827700676567176,,,,,,,WLD,0.40219780219780216,33.33333333333333,0.36004436434216003,0.36157062352299574,0.37657575063030024
7,Chelsea,CHE,False,7,64.0,2.0,False,2023-10-02 19:00:00+00:00,True,0.4271218236598261,2.0,WLDLW,0.49948186528497407,28.57142857142857,0.37338715013564483,0.3824014730815738,,,,,,,LDW,0.6923076923076923,33.33333333333333,0.44710938583113824,0.4553717505908016,0.5168462067384827
10,Fulham,FUL,False,7,64.0,3.0,True,2023-10-02 19:00:00+00:00,True,0.36521516684668304,0.0,DLWDL,0.3772020725388602,28.57142857142857,0.3353735194865348,0.34053016672664027,LWL,0.3112346169114728,33.33333333333333,0.3240477544059124,0.32905816427436996,0.3088039551245484,,,,,,
18,Spurs,TOT,False,8,77.0,2.0,False,2023-10-07 11:30:00+00:00,True,0.9317548746518106,1.0,WWDWW,0.9647668393782383,75.0,0.8557781380268642,0.8605305557446615,,,,,,,DWWDW,0.7861978021978022,60.0,0.6577291002356856,0.6596400654426468,0.6970891588356636
12,Luton,LUT,False,8,77.0,3.0,True,2023-10-07 11:30:00+00:00,True,0.2713319311011313,0.0,LLDWL,0.33264248704663213,14.285714285714285,0.22068748759346257,0.22669052643863727,LDL,0.0631202858277094,0.0,0.026719727117680503,0.031644242006532625,0.03783989351587752,,,,,,
10,Fulham,FUL,False,8,76.0,2.0,True,2023-10-07 14:00:00+00:00,True,0.4858734580183049,3.0,LWDLW,0.5274611398963731,37.5,0.4421317739694304,0.4477613633784918,LWLW,0.5677848352520841,50.0,0.5061114269471291,0.5132749992508465,0.5001426126640045,,,,,,
17,Sheffield Utd,SHU,False,8,76.0,2.0,False,2023-10-07 14:00:00+00:00,True,0.0,1.0,DLLLL,0.0,0.0,0.0,0.0,,,,,,,LLLL,0.0,0.0,0.0,0.0,0.0
14,Man Utd,MUN,False,8,78.0,3.0,True,2023-10-07 14:00:00+00:00,True,0.5213887783525667,2.0,LLWLW,0.4621761658031088,50.0,0.5149085224641038,0.5176435881725554,WWLLW,0.47876141325922983,60.0,0.5553155201819215,0.5612358035419975,0.5122646891043925,,,,,,
9,Everton,EVE,False,8,75.0,2.0,True,2023-10-07 14:00:00+00:00,True,0.4288698766414645,3.0,DLWLW,0.5295336787564767,25.0,0.3568492357572951,0.36424081512242723,LLLLW,0.2989281460897181,20.0,0.22546901648664014,0.2331964879685955,0.23217341699942953,,,,,,
4,Brentford,BRE,False,8,78.0,4.0,False,2023-10-07 14:00:00+00:00,True,0.1698169518503781,1.0,DLLDL,0.13678756476683945,12.5,0.15310907827698012,0.15515011232895365,,,,,,,WLDL,0.23340659340659337,25.0,0.26161098017468465,0.26209780039992725,0.2674765069906028
7,Chelsea,CHE,False,8,73.0,2.0,False,2023-10-07 14:00:00+00:00,True,0.5375049741345006,4.0,LDLWW,0.6093264248704663,37.5,0.47348309402501154,0.48155082034175234,,,,,,,LDWW,0.8452747252747252,50.0,0.6076528490225982,0.6150518087620432,0.674535869814348
6,Burnley,BUR,False,8,73.0,3.0,True,2023-10-07 14:00:00+00:00,True,0.0204650105167416,1.0,LDLLL,0.015544041450777202,0.0,0.01215840666975454,0.012497203932972212,LLLLL,0.0,0.0,0.0,0.0,0.0,,,,,,
3,Bournemouth,BOU,False,8,75.0,2.0,False,2023-10-07 14:00:00+00:00,True,0.04805013927576607,0.0,DDLLL,0.08601036269430051,0.0,0.030135479388605835,0.03353983706628541,,,,,,,LDLL,0.11736263736263736,0.0,0.034521003743241366,0.035557171423377554,0.058446023378409345
16,Nott'm Forest,NFO,False,8,74.0,2.0,False,2023-10-07 16:30:00+00:00,True,0.3909669717469161,0.0,WDLDD,0.46632124352331605,25.0,0.33609309865678555,0.3437946762883791,,,,,,,LLWLD,0.418021978021978,20.0,0.268099265215583,0.27475004544628245,0.30708228283291317
8,Crystal Palace,CRY,False,8,74.0,2.0,True,2023-10-07 16:30:00+00:00,True,0.5422801432550737,0.0,WLDWD,0.627979274611399,37.5,0.4779990736452061,0.48808632309891764,LWDD,0.5305676855895196,25.0,0.32660602615122225,0.3385349555002847,0.36537364517969195,,,,,,
11,Liverpool,LIV,False,8,72.0,3.0,False,2023-10-08 13:00:00+00:00,True,0.7031436530043773,2.0,WWWLD,0.6507772020725389,62.5,0.6701887447892543,0.6713754056323326,,,,,,,DWWLD,0.5203516483516484,40.0,0.4467766532649383,0.4460352663152154,0.4814577125830851
15,Newcastle,NEW,False,8,79.0,3.0,False,2023-10-08 13:00:00+00:00,True,0.7228412256267409,2.0,LWWWD,0.7834196891191709,50.0,0.6286764705882353,0.6327523997549187,,,,,,,LLWD,0.5261538461538461,25.0,0.3531124358796618,0.34913652063261225,0.4338757735503095
5,Brighton,BHA,False,8,72.0,4.0,True,2023-10-08 13:00:00+00:00,True,0.7303024273776363,2.0,WWWLD,0.6694300518134715,62.5,0.6816523853635942,0.6787618853110037,WLWWD,0.6490670901151251,60.0,0.6184195565662307,0.6180516016900901,0.6326297775242442,,,,,,
19,West Ham,WHU,False,8,79.0,4.0,True,2023-10-08 13:00:00+00:00,True,0.5589932351770792,2.0,WLLWD,0.4911917098445596,50.0,0.5341882816118574,0.5346177411668596,WLWD,0.5960698689956332,50.0,0.5338260375213189,0.5353001108747115,0.5564746149458072,,,,,,
20,Wolves,WOL,False,8,80.0,3.0,True,2023-10-08 13:00:00+00:00,True,0.4032033426183844,1.0,LLDWD,0.46424870466321244,25.0,0.3410433070866142,0.34647241700138426,LLWD,0.4948392219134577,25.0,0.31978396816372934,0.3243759551706571,0.36537364517969195,,,,,,
2,Aston Villa,AVL,False,8,80.0,2.0,False,2023-10-08 13:00:00+00:00,True,0.7583565459610029,1.0,LWWWD,0.7647668393782383,62.5,0.7005847614636406,0.7019538430117775,,,,,,,LWLWD,0.5984175824175824,40.0,0.4634132815749341,0.4613924740956189,0.5133623653449462
13,Man City,MCI,False,8,71.0,4.0,False,2023-10-08 15:30:00+00:00,True,0.6718066056506169,0.0,WWWLL,0.47461139896373056,75.0,0.7057955071792497,0.7041096512129258,,,,,,,WWWLL,0.36949450549450547,60.0,0.5396090392347151,0.5361716051626977,0.4996103598441439
1,Arsenal,ARS,False,8,71.0,5.0,True,2023-10-08 15:30:00+00:00,True,0.9848786311181855,1.0,WWDWW,1.0,75.0,0.8884321445113478,0.8950007942451268,WDWDW,0.7741167129813418,60.0,0.6590108015918135,0.6652482694555153,0.692527096406161,,,,,,
9,Everton,EVE,False,9,85.0,4.0,False,2023-10-21 11:30:00+00:00,False,,,,,25.0,,,,,,,,,,,33.33333333333333,,,
11,Liverpool,LIV,False,9,85.0,2.0,True,2023-10-21 11:30:00+00:00,False,,,,,62.5,,,,,100.0,,,,,,,,,
16,Nott'm Forest,NFO,False,9,88.0,2.0,True,2023-10-21 14:00:00+00:00,False,,,,,25.0,,,,,33.33333333333333,,,,,,,,,
15,Newcastle,NEW,False,9,87.0,2.0,True,2023-10-21 14:00:00+00:00,False,,,,,50.0,,,,,75.0,,,,,,,,,
13,Man City,MCI,False,9,86.0,3.0,True,2023-10-21 14:00:00+00:00,False,,,,,75.0,,,,,100.0,,,,,,,,,
12,Luton,LUT,False,9,88.0,2.0,False,2023-10-21 14:00:00+00:00,False,,,,,14.285714285714285,,,,,,,,,,,25.0,,,
20,Wolves,WOL,False,9,82.0,2.0,False,2023-10-21 14:00:00+00:00,False,,,,,25.0,,,,,,,,,,,25.0,,,
8,Crystal Palace,CRY,False,9,87.0,4.0,False,2023-10-21 14:00:00+00:00,False,,,,,37.5,,,,,,,,,,,50.0,,,
6,Burnley,BUR,False,9,83.0,3.0,False,2023-10-21 14:00:00+00:00,False,,,,,0.0,,,,,,,,,,,0.0,,,
5,Brighton,BHA,False,9,86.0,5.0,False,2023-10-21 14:00:00+00:00,False,,,,,62.5,,,,,,,,,,,66.66666666666666,,,
4,Brentford,BRE,False,9,83.0,2.0,True,2023-10-21 14:00:00+00:00,False,,,,,12.5,,,,,0.0,,,,,,,,,
3,Bournemouth,BOU,False,9,82.0,2.0,True,2023-10-21 14:00:00+00:00,False,,,,,0.0,,,,,0.0,,,,,,,,,
7,Chelsea,CHE,False,9,84.0,4.0,True,2023-10-21 16:30:00+00:00,False,,,,,37.5,,,,,25.0,,,,,,,,,
1,Arsenal,ARS,False,9,84.0,3.0,False,2023-10-21 16:30:00+00:00,False,,,,,75.0,,,,,,,,,,,100.0,,,
14,Man Utd,MUN,False,9,89.0,2.0,False,2023-10-21 19:00:00+00:00,False,,,,,50.0,,,,,,,,,,,33.33333333333333,,,
17,Sheffield Utd,SHU,False,9,89.0,3.0,True,2023-10-21 19:00:00+00:00,False,,,,,0.0,,,,,0.0,,,,,,,,,
19,West Ham,WHU,False,9,81.0,3.0,False,2023-10-22 15:30:00+00:00,False,,,,,50.0,,,,,,,,,,,50.0,,,
2,Aston Villa,AVL,False,9,81.0,2.0,True,2023-10-22 15:30:00+00:00,False,,,,,62.5,,,,,100.0,,,,,,,,,
18,Spurs,TOT,False,9,90.0,2.0,True,2023-10-23 19:00:00+00:00,False,,,,,75.0,,,,,100.0,,,,,,,,,
10,Fulham,FUL,False,9,90.0,3.0,False,2023-10-23 19:00:00+00:00,False,,,,,37.5,,,,,,,,,,,25.0,,,
8,Crystal Palace,CRY,False,10,96.0,3.0,True,2023-10-27 19:00:00+00:00,False,,,,,37.5,,,,,25.0,,,,,,,,,
18,Spurs,TOT,False,10,96.0,2.0,False,2023-10-27 19:00:00+00:00,False,,,,,75.0,,,,,,,,,,,60.0,,,
4,Brentford,BRE,False,10,95.0,3.0,False,2023-10-28 11:30:00+00:00,False,,,,,12.5,,,,,,,,,,,25.0,,,
7,Chelsea,CHE,False,10,95.0,3.0,True,2023-10-28 11:30:00+00:00,False,,,,,37.5,,,,,25.0,,,,,,,,,
1,Arsenal,ARS,False,10,91.0,2.0,True,2023-10-28 14:00:00+00:00,False,,,,,75.0,,,,,60.0,,,,,,,,,
3,Bournemouth,BOU,False,10,93.0,2.0,True,2023-10-28 14:00:00+00:00,False,,,,,0.0,,,,,0.0,,,,,,,,,
6,Burnley,BUR,False,10,93.0,2.0,False,2023-10-28 14:00:00+00:00,False,,,,,0.0,,,,,,,,,,,0.0,,,
17,Sheffield Utd,SHU,False,10,91.0,4.0,False,2023-10-28 14:00:00+00:00,False,,,,,0.0,,,,,,,,,,,0.0,,,
20,Wolves,WOL,False,10,100.0,4.0,True,2023-10-28 16:30:00+00:00,False,,,,,25.0,,,,,25.0,,,,,,,,,
15,Newcastle,NEW,False,10,100.0,2.0,False,2023-10-28 16:30:00+00:00,False,,,,,50.0,,,,,,,,,,,25.0,,,
19,West Ham,WHU,False,10,99.0,2.0,True,2023-10-29 13:00:00+00:00,False,,,,,50.0,,,,,50.0,,,,,,,,,
9,Everton,EVE,False,10,99.0,3.0,False,2023-10-29 13:00:00+00:00,False,,,,,25.0,,,,,,,,,,,33.33333333333333,,,
11,Liverpool,LIV,False,10,97.0,2.0,True,2023-10-29 14:00:00+00:00,False,,,,,62.5,,,,,100.0,,,,,,,,,
2,Aston Villa,AVL,False,10,92.0,2.0,True,2023-10-29 14:00:00+00:00,False,,,,,62.5,,,,,100.0,,,,,,,,,
5,Brighton,BHA,False,10,94.0,2.0,True,2023-10-29 14:00:00+00:00,False,,,,,62.5,,,,,60.0,,,,,,,,,
10,Fulham,FUL,False,10,94.0,3.0,False,2023-10-29 14:00:00+00:00,False,,,,,37.5,,,,,,,,,,,25.0,,,
16,Nott'm Forest,NFO,False,10,97.0,4.0,False,2023-10-29 14:00:00+00:00,False,,,,,25.0,,,,,,,,,,,20.0,,,
12,Luton,LUT,False,10,92.0,3.0,False,2023-10-29 14:00:00+00:00,False,,,,,14.285714285714285,,,,,,,,,,,25.0,,,
14,Man Utd,MUN,False,10,98.0,5.0,True,2023-10-29 15:30:00+00:00,False,,,,,50.0,,,,,60.0,,,,,,,,,
13,Man City,MCI,False,10,98.0,4.0,False,2023-10-29 15:30:00+00:00,False,,,,,75.0,,,,,,,,,,,60.0,,,
14,Man Utd,MUN,False,11,104.0,2.0,False,2023-11-04 12:30:00+00:00,False,,,,,50.0,,,,,,,,,,,33.33333333333333,,,
10,Fulham,FUL,False,11,104.0,3.0,True,2023-11-04 12:30:00+00:00,False,,,,,37.5,,,,,50.0,,,,,,,,,
19,West Ham,WHU,False,11,101.0,3.0,False,2023-11-04 15:00:00+00:00,False,,,,,50.0,,,,,,,,,,,50.0,,,
17,Sheffield Utd,SHU,False,11,109.0,2.0,True,2023-11-04 15:00:00+00:00,False,,,,,0.0,,,,,0.0,,,,,,,,,
13,Man City,MCI,False,11,106.0,2.0,True,2023-11-04 15:00:00+00:00,False,,,,,75.0,,,,,100.0,,,,,,,,,
20,Wolves,WOL,False,11,109.0,2.0,False,2023-11-04 15:00:00+00:00,False,,,,,25.0,,,,,,,,,,,25.0,,,
8,Crystal Palace,CRY,False,11,102.0,2.0,False,2023-11-04 15:00:00+00:00,False,,,,,37.5,,,,,,,,,,,50.0,,,
9,Everton,EVE,False,11,103.0,3.0,True,2023-11-04 15:00:00+00:00,False,,,,,25.0,,,,,20.0,,,,,,,,,
6,Burnley,BUR,False,11,102.0,2.0,True,2023-11-04 15:00:00+00:00,False,,,,,0.0,,,,,0.0,,,,,,,,,
5,Brighton,BHA,False,11,103.0,2.0,False,2023-11-04 15:00:00+00:00,False,,,,,62.5,,,,,,,,,,,66.66666666666666,,,
4,Brentford,BRE,False,11,101.0,2.0,True,2023-11-04 15:00:00+00:00,False,,,,,12.5,,,,,0.0,,,,,,,,,
3,Bournemouth,BOU,False,11,106.0,5.0,False,2023-11-04 15:00:00+00:00,False,,,,,0.0,,,,,,,,,,,0.0,,,
1,Arsenal,ARS,False,11,107.0,4.0,False,2023-11-04 17:30:00+00:00,False,,,,,75.0,,,,,,,,,,,100.0,,,
15,Newcastle,NEW,False,11,107.0,4.0,True,2023-11-04 17:30:00+00:00,False,,,,,50.0,,,,,75.0,,,,,,,,,
16,Nott'm Forest,NFO,False,11,108.0,3.0,True,2023-11-05 14:00:00+00:00,False,,,,,25.0,,,,,33.33333333333333,,,,,,,,,
2,Aston Villa,AVL,False,11,108.0,2.0,False,2023-11-05 14:00:00+00:00,False,,,,,62.5,,,,,,,,,,,40.0,,,
11,Liverpool,LIV,False,11,105.0,2.0,False,2023-11-05 16:30:00+00:00,False,,,,,62.5,,,,,,,,,,,40.0,,,
12,Luton,LUT,False,11,105.0,4.0,True,2023-11-05 16:30:00+00:00,False,,,,,14.285714285714285,,,,,0.0,,,,,,,,,
18,Spurs,TOT,False,11,110.0,3.0,True,2023-11-06 20:00:00+00:00,False,,,,,75.0,,,,,100.0,,,,,,,,,
7,Chelsea,CHE,False,11,110.0,3.0,False,2023-11-06 20:00:00+00:00,False,,,,,37.5,,,,,,,,,,,50.0,,,
18,Spurs,TOT,False,12,120.0,2.0,False,2023-11-11 12:30:00+00:00,False,,,,,75.0,,,,,,,,,,,60.0,,,
20,Wolves,WOL,False,12,120.0,3.0,True,2023-11-11 12:30:00+00:00,False,,,,,25.0,,,,,25.0,,,,,,,,,
12,Luton,LUT,False,12,118.0,4.0,False,2023-11-11 15:00:00+00:00,False,,,,,14.285714285714285,,,,,,,,,,,25.0,,,
6,Burnley,BUR,False,12,111.0,4.0,False,2023-11-11 15:00:00+00:00,False,,,,,0.0,,,,,,,,,,,0.0,,,
